ImageId,Label
8090,2
8091,0
8092,2
8093,2
8094,6
8095,0
8096,2
8097,0
8098,0
8099,2
8100,0
8101,2
8102,7
8103,6
8104,0
8105,2
8106,2
8107,2
8108,7
8109,0
8110,0
8111,5
8112,0
8113,0
8114,6
8115,2
8116,2
8117,6
8118,6
8119,0
8120,2
8121,0
8122,2
8123,2
8124,0
8125,2
8126,2
8127,2
8128,0
8129,0
8130,6
8131,2
8132,2
8133,6
8134,2
8135,0
8136,2
8137,2
8138,2
8139,0
8140,0
8141,2
8142,6
8143,0
8144,4
8145,0
8146,0
8147,2
8148,2
8149,2
8150,0
8151,6
8152,2
8153,2
8154,2
8155,0
8156,2
8157,4
8158,0
8159,0
8160,2
8161,6
8162,0
8163,2
8164,7
8165,0
8166,2
8167,0
8168,0
8169,2
8170,0
8171,0
8172,0
8173,0
8174,9
8175,7
8176,0
8177,7
8178,2
8179,0
8180,7
8181,0
8182,0
8183,2
8184,7
8185,2
8186,2
8187,0
8188,0
8189,0
8190,0
8191,6
8192,0
8193,2
8194,0
8195,0
8196,2
8197,6
8198,2
8199,2
8200,2
8201,7
8202,8
8203,2
8204,0
8205,6
8206,0
8207,6
8208,0
8209,0
8210,7
8211,0
8212,2
8213,2
8214,0
8215,0
8216,0
8217,2
8218,7
8219,2
8220,0
8221,4
8222,2
8223,2
8224,2
8225,0
8226,0
8227,7
8228,2
8229,2
8230,0
8231,0
8232,0
8233,0
8234,2
8235,6
8236,7
8237,0
8238,7
8239,7
8240,0
8241,0
8242,0
8243,0
8244,7
8245,2
8246,0
8247,2
8248,2
8249,2
8250,2
8251,0
8252,0
8253,6
8254,2
8255,2
8256,0
8257,0
8258,2
8259,2
8260,0
8261,2
8262,6
8263,2
8264,0
8265,2
8266,2
8267,7
8268,6
8269,0
8270,0
8271,0
8272,6
8273,7
8274,0
8275,0
8276,6
8277,6
8278,0
8279,0
8280,2
8281,2
8282,4
8283,2
8284,2
8285,2
8286,0
8287,0
8288,6
8289,0
8290,0
8291,2
8292,0
8293,2
8294,0
8295,7
8296,2
8297,2
8298,0
8299,0
8300,7
8301,2
8302,0
8303,2
8304,0
8305,2
8306,0
8307,7
8308,0
8309,0
8310,6
8311,2
8312,7
8313,2
8314,0
8315,0
8316,2
8317,2
8318,0
8319,7
8320,0
8321,0
8322,2
8323,2
8324,0
8325,0
8326,2
8327,0
8328,0
8329,0
8330,0
8331,2
8332,2
8333,7
8334,2
8335,0
8336,0
8337,0
8338,4
8339,0
8340,0
8341,8
8342,0
8343,2
8344,2
8345,6
8346,0
8347,4
8348,0
8349,7
8350,2
8351,2
8352,7
8353,2
8354,2
8355,0
8356,0
8357,0
8358,2
8359,0
8360,0
8361,0
8362,7
8363,7
8364,4
8365,2
8366,0
8367,0
8368,2
8369,2
8370,2
8371,4
8372,0
8373,2
8374,6
8375,2
8376,0
8377,0
8378,0
8379,0
8380,6
8381,0
8382,0
8383,2
8384,6
8385,2
8386,0
8387,2
8388,2
8389,6
8390,2
8391,2
8392,6
8393,2
8394,0
8395,7
8396,0
8397,0
8398,0
8399,0
8400,2
8401,2
8402,2
8403,0
8404,6
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,7
8412,2
8413,7
8414,2
8415,0
8416,2
8417,0
8418,0
8419,2
8420,6
8421,2
8422,0
8423,2
8424,0
8425,0
8426,2
8427,2
8428,2
8429,0
8430,0
8431,0
8432,0
8433,0
8434,6
8435,0
8436,0
8437,2
8438,2
8439,4
8440,0
8441,0
8442,7
8443,2
8444,4
8445,0
8446,6
8447,6
8448,0
8449,7
8450,0
8451,0
8452,0
8453,8
8454,0
8455,0
8456,0
8457,0
8458,7
8459,4
8460,0
8461,2
8462,7
8463,2
8464,2
8465,0
8466,7
8467,0
8468,0
8469,0
8470,7
8471,0
8472,2
8473,0
8474,2
8475,0
8476,2
8477,4
8478,0
8479,0
8480,5
8481,0
8482,7
8483,8
8484,7
8485,0
8486,2
8487,0
8488,0
8489,6
8490,7
8491,2
8492,7
8493,0
8494,0
8495,6
8496,0
8497,2
8498,2
8499,0
8500,2
8501,0
8502,2
8503,2
8504,2
8505,0
8506,2
8507,0
8508,0
8509,4
8510,2
8511,0
8512,0
8513,0
8514,0
8515,7
8516,2
8517,0
8518,6
8519,8
8520,0
8521,0
8522,6
8523,0
8524,0
8525,0
8526,0
8527,4
8528,6
8529,0
8530,2
8531,7
8532,2
8533,0
8534,0
8535,0
8536,7
8537,0
8538,2
8539,0
8540,2
8541,0
8542,0
8543,0
8544,0
8545,2
8546,6
8547,0
8548,0
8549,7
8550,2
8551,0
8552,7
8553,2
8554,2
8555,2
8556,0
8557,0
8558,0
8559,0
8560,4
8561,2
8562,0
8563,4
8564,2
8565,2
8566,2
8567,6
8568,7
8569,0
8570,6
8571,0
8572,0
8573,2
8574,0
8575,2
8576,6
8577,2
8578,0
8579,0
8580,2
8581,0
8582,2
8583,0
8584,6
8585,0
8586,6
8587,5
8588,2
8589,2
8590,0
8591,0
8592,2
8593,0
8594,6
8595,7
8596,0
8597,2
8598,0
8599,2
8600,2
8601,2
8602,0
8603,0
8604,0
8605,0
8606,2
8607,8
8608,2
8609,0
8610,0
8611,2
8612,6
8613,0
8614,2
8615,0
8616,0
8617,0
8618,2
8619,0
8620,7
8621,0
8622,0
8623,2
8624,0
8625,0
8626,0
8627,2
8628,0
8629,2
8630,0
8631,7
8632,0
8633,0
8634,2
8635,7
8636,6
8637,2
8638,4
8639,2
8640,0
8641,2
8642,2
8643,0
8644,7
8645,0
8646,6
8647,0
8648,0
8649,0
8650,2
8651,0
8652,2
8653,2
8654,6
8655,0
8656,2
8657,2
8658,0
8659,2
8660,2
8661,0
8662,0
8663,0
8664,2
8665,0
8666,0
8667,6
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,2
8676,0
8677,0
8678,0
8679,0
8680,2
8681,0
8682,2
8683,7
8684,0
8685,4
8686,0
8687,2
8688,2
8689,0
8690,2
8691,2
8692,8
8693,0
8694,6
8695,2
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,7
8706,2
8707,0
8708,0
8709,2
8710,0
8711,0
8712,8
8713,2
8714,0
8715,6
8716,0
8717,2
8718,0
8719,2
8720,7
8721,0
8722,7
8723,2
8724,2
8725,0
8726,6
8727,0
8728,2
8729,2
8730,6
8731,2
8732,6
8733,0
8734,0
8735,0
8736,0
8737,2
8738,6
8739,4
8740,0
8741,0
8742,0
8743,2
8744,0
8745,0
8746,0
8747,0
8748,0
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,2
8759,0
8760,0
8761,2
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,6
8770,0
8771,7
8772,2
8773,0
8774,6
8775,0
8776,2
8777,0
8778,2
8779,6
8780,0
8781,0
8782,2
8783,0
8784,0
8785,0
8786,2
8787,0
8788,2
8789,0
8790,0
8791,0
8792,0
8793,2
8794,0
8795,7
8796,0
8797,2
8798,0
8799,2
8800,6
8801,4
8802,7
8803,2
8804,6
8805,7
8806,2
8807,0
8808,7
8809,0
8810,0
8811,0
8812,0
8813,2
8814,2
8815,0
8816,0
8817,0
8818,4
8819,2
8820,2
8821,6
8822,2
8823,0
8824,2
8825,0
8826,0
8827,0
8828,6
8829,2
8830,6
8831,2
8832,2
8833,2
8834,2
8835,7
8836,2
8837,0
8838,0
8839,2
8840,6
8841,0
8842,0
8843,7
8844,7
8845,7
8846,0
8847,0
8848,0
8849,0
8850,6
8851,2
8852,4
8853,0
8854,6
8855,0
8856,2
8857,2
8858,6
8859,0
8860,7
8861,0
8862,0
8863,0
8864,0
8865,2
8866,7
8867,0
8868,0
8869,0
8870,6
8871,6
8872,0
8873,2
8874,7
8875,0
8876,0
8877,7
8878,0
8879,0
8880,0
8881,0
8882,2
8883,2
8884,7
8885,2
8886,2
8887,2
8888,2
8889,0
8890,0
8891,0
8892,2
8893,0
8894,0
8895,2
8896,7
8897,0
8898,2
8899,0
8900,7
8901,2
8902,0
8903,0
8904,2
8905,2
8906,0
8907,0
8908,0
8909,0
8910,0
8911,2
8912,2
8913,7
8914,2
8915,0
8916,7
8917,0
8918,0
8919,2
8920,2
8921,0
8922,7
8923,8
8924,7
8925,2
8926,2
8927,0
8928,2
8929,0
8930,0
8931,0
8932,0
8933,2
8934,2
8935,2
8936,7
8937,2
8938,2
8939,2
8940,0
8941,6
8942,2
8943,0
8944,0
8945,4
8946,0
8947,0
8948,0
8949,2
8950,2
8951,2
8952,0
8953,7
8954,0
8955,2
8956,7
8957,2
8958,2
8959,4
8960,0
8961,2
8962,2
8963,2
8964,2
8965,0
8966,0
8967,0
8968,0
8969,0
8970,0
8971,0
8972,2
8973,0
8974,0
8975,0
8976,0
8977,2
8978,2
8979,4
8980,0
8981,2
8982,6
8983,2
8984,0
8985,2
8986,0
8987,2
8988,0
8989,0
8990,2
8991,2
8992,2
8993,0
8994,2
8995,7
8996,4
8997,2
8998,0
8999,0
9000,0
9001,0
9002,2
9003,0
9004,0
9005,0
9006,0
9007,0
9008,2
9009,0
9010,0
9011,0
9012,7
9013,0
9014,2
9015,0
9016,0
9017,0
9018,2
9019,0
9020,0
9021,0
9022,7
9023,0
9024,0
9025,8
9026,2
9027,0
9028,6
9029,0
9030,0
9031,2
9032,0
9033,7
9034,0
9035,2
9036,0
9037,0
9038,2
9039,0
9040,2
9041,6
9042,2
9043,0
9044,2
9045,6
9046,0
9047,0
9048,2
9049,2
9050,8
9051,2
9052,7
9053,0
9054,0
9055,2
9056,0
9057,0
9058,2
9059,2
9060,2
9061,0
9062,2
9063,2
9064,7
9065,0
9066,2
9067,0
9068,0
9069,2
9070,0
9071,2
9072,0
9073,2
9074,0
9075,2
9076,6
9077,2
9078,0
9079,0
9080,6
9081,0
9082,0
9083,2
9084,0
9085,0
9086,0
9087,0
9088,0
9089,0
9090,2
9091,0
9092,0
9093,2
9094,0
9095,6
9096,0
9097,0
9098,2
9099,2
9100,0
9101,2
9102,6
9103,2
9104,2
9105,2
9106,0
9107,6
9108,0
9109,7
9110,4
9111,0
9112,0
9113,6
9114,0
9115,2
9116,2
9117,2
9118,0
9119,0
9120,2
9121,0
9122,4
9123,0
9124,0
9125,0
9126,6
9127,0
9128,0
9129,0
9130,0
9131,2
9132,0
9133,2
9134,0
9135,2
9136,0
9137,0
9138,6
9139,2
9140,0
9141,6
9142,0
9143,0
9144,2
9145,0
9146,0
9147,2
9148,2
9149,0
9150,4
9151,2
9152,5
9153,2
9154,0
9155,4
9156,6
9157,0
9158,2
9159,0
9160,0
9161,2
9162,0
9163,2
9164,4
9165,2
9166,2
9167,6
9168,6
9169,2
9170,0
9171,2
9172,2
9173,0
9174,0
9175,2
9176,0
9177,6
9178,0
9179,2
9180,0
9181,0
9182,2
9183,2
9184,2
9185,7
9186,0
9187,2
9188,0
9189,0
9190,2
9191,0
9192,6
9193,0
9194,2
9195,0
9196,0
9197,0
9198,7
9199,0
9200,0
9201,0
9202,2
9203,0
9204,2
9205,2
9206,7
9207,0
9208,0
9209,0
9210,2
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,2
9218,0
9219,0
9220,0
9221,0
9222,0
9223,7
9224,7
9225,0
9226,2
9227,2
9228,2
9229,2
9230,2
9231,0
9232,2
9233,0
9234,0
9235,2
9236,6
9237,0
9238,0
9239,0
9240,2
9241,7
9242,0
9243,0
9244,6
9245,0
9246,2
9247,0
9248,0
9249,2
9250,0
9251,2
9252,0
9253,0
9254,0
9255,6
9256,7
9257,0
9258,2
9259,7
9260,0
9261,0
9262,0
9263,2
9264,6
9265,0
9266,2
9267,0
9268,7
9269,6
9270,0
9271,0
9272,8
9273,2
9274,2
9275,6
9276,0
9277,2
9278,0
9279,7
9280,0
9281,2
9282,4
9283,0
9284,6
9285,0
9286,2
9287,2
9288,7
9289,7
9290,0
9291,2
9292,0
9293,7
9294,0
9295,2
9296,2
9297,0
9298,0
9299,0
9300,2
9301,0
9302,0
9303,0
9304,6
9305,2
9306,0
9307,4
9308,6
9309,2
9310,6
9311,6
9312,7
9313,2
9314,0
9315,0
9316,0
9317,0
9318,0
9319,0
9320,0
9321,2
9322,0
9323,0
9324,0
9325,2
9326,2
9327,2
9328,7
9329,0
9330,0
9331,2
9332,2
9333,9
9334,0
9335,7
9336,7
9337,6
9338,2
9339,0
9340,0
9341,2
9342,0
9343,7
9344,0
9345,0
9346,0
9347,4
9348,6
9349,6
9350,0
9351,6
9352,2
9353,6
9354,0
9355,8
9356,6
9357,2
9358,0
9359,2
9360,0
9361,2
9362,6
9363,0
9364,0
9365,4
9366,6
9367,0
9368,2
9369,7
9370,2
9371,0
9372,0
9373,6
9374,2
9375,2
9376,0
9377,0
9378,2
9379,0
9380,2
9381,7
9382,2
9383,0
9384,0
9385,0
9386,7
9387,2
9388,0
9389,8
9390,0
9391,0
9392,6
9393,2
9394,7
9395,0
9396,2
9397,2
9398,0
9399,6
9400,7
9401,2
9402,0
9403,2
9404,6
9405,2
9406,0
9407,2
9408,0
9409,0
9410,2
9411,0
9412,0
9413,2
9414,2
9415,7
9416,2
9417,0
9418,2
9419,0
9420,2
9421,0
9422,2
9423,0
9424,0
9425,7
9426,2
9427,0
9428,0
9429,0
9430,0
9431,0
9432,6
9433,0
9434,0
9435,2
9436,2
9437,0
9438,0
9439,0
9440,0
9441,0
9442,2
9443,0
9444,0
9445,2
9446,2
9447,0
9448,0
9449,2
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,2
9458,7
9459,6
9460,0
9461,0
9462,2
9463,2
9464,2
9465,7
9466,0
9467,0
9468,2
9469,0
9470,0
9471,7
9472,0
9473,7
9474,6
9475,0
9476,0
9477,2
9478,4
9479,7
9480,6
9481,0
9482,2
9483,7
9484,2
9485,0
9486,0
9487,7
9488,0
9489,6
9490,2
9491,0
9492,0
9493,0
9494,0
9495,0
9496,0
9497,7
9498,6
9499,0
9500,7
9501,0
9502,0
9503,0
9504,7
9505,7
9506,0
9507,2
9508,0
9509,2
9510,2
9511,2
9512,0
9513,0
9514,0
9515,0
9516,0
9517,0
9518,0
9519,0
9520,2
9521,0
9522,0
9523,2
9524,0
9525,2
9526,0
9527,2
9528,0
9529,6
9530,2
9531,4
9532,0
9533,2
9534,6
9535,2
9536,7
9537,6
9538,2
9539,0
9540,0
9541,2
9542,6
9543,2
9544,0
9545,2
9546,2
9547,2
9548,0
9549,0
9550,0
9551,0
9552,0
9553,2
9554,0
9555,0
9556,2
9557,2
9558,0
9559,6
9560,0
9561,0
9562,0
9563,0
9564,6
9565,2
9566,2
9567,0
9568,2
9569,2
9570,2
9571,0
9572,6
9573,2
9574,0
9575,7
9576,6
9577,0
9578,0
9579,0
9580,0
9581,2
9582,0
9583,7
9584,2
9585,2
9586,7
9587,2
9588,0
9589,7
9590,0
9591,2
9592,0
9593,0
9594,0
9595,0
9596,7
9597,0
9598,0
9599,4
9600,0
9601,0
9602,2
9603,0
9604,2
9605,2
9606,0
9607,7
9608,2
9609,2
9610,0
9611,0
9612,6
9613,7
9614,7
9615,8
9616,2
9617,2
9618,0
9619,0
9620,0
9621,2
9622,0
9623,0
9624,6
9625,0
9626,0
9627,0
9628,2
9629,0
9630,2
9631,0
9632,0
9633,0
9634,0
9635,2
9636,0
9637,6
9638,2
9639,2
9640,4
9641,6
9642,2
9643,0
9644,0
9645,2
9646,0
9647,7
9648,0
9649,0
9650,2
9651,0
9652,0
9653,2
9654,0
9655,0
9656,0
9657,0
9658,2
9659,0
9660,0
9661,7
9662,7
9663,0
9664,0
9665,2
9666,2
9667,0
9668,0
9669,2
9670,0
9671,2
9672,6
9673,0
9674,7
9675,0
9676,2
9677,2
9678,0
9679,2
9680,0
9681,0
9682,0
9683,0
9684,6
9685,2
9686,7
9687,0
9688,0
9689,0
9690,6
9691,0
9692,2
9693,0
9694,2
9695,0
9696,6
9697,0
9698,2
9699,2
9700,0
9701,7
9702,0
9703,0
9704,2
9705,0
9706,4
9707,2
9708,2
9709,2
9710,0
9711,0
9712,2
9713,0
9714,0
9715,0
9716,2
9717,2
9718,2
9719,2
9720,0
9721,6
9722,2
9723,7
9724,0
9725,2
9726,2
9727,0
9728,7
9729,0
9730,2
9731,2
9732,0
9733,0
9734,2
9735,2
9736,2
9737,8
9738,7
9739,6
9740,0
9741,0
9742,5
9743,2
9744,0
9745,0
9746,0
9747,0
9748,2
9749,0
9750,2
9751,7
9752,0
9753,6
9754,0
9755,7
9756,0
9757,0
9758,0
9759,0
9760,7
9761,2
9762,2
9763,0
9764,2
9765,0
9766,2
9767,0
9768,2
9769,7
9770,0
9771,0
9772,2
9773,0
9774,2
9775,0
9776,2
9777,0
9778,2
9779,0
9780,7
9781,2
9782,0
9783,2
9784,0
9785,0
9786,0
9787,0
9788,0
9789,6
9790,0
9791,0
9792,0
9793,0
9794,0
9795,2
9796,2
9797,0
9798,7
9799,7
9800,0
9801,6
9802,0
9803,7
9804,5
9805,2
9806,0
9807,0
9808,0
9809,2
9810,0
9811,2
9812,4
9813,2
9814,0
9815,0
9816,0
9817,0
9818,2
9819,0
9820,2
9821,0
9822,7
9823,0
9824,2
9825,0
9826,0
9827,2
9828,0
9829,0
9830,0
9831,6
9832,2
9833,0
9834,0
9835,6
9836,2
9837,0
9838,6
9839,6
9840,2
9841,0
9842,7
9843,0
9844,2
9845,0
9846,0
9847,8
9848,0
9849,2
9850,0
9851,0
9852,0
9853,0
9854,0
9855,0
9856,8
9857,0
9858,0
9859,7
9860,7
9861,2
9862,0
9863,2
9864,0
9865,0
9866,2
9867,0
9868,0
9869,2
9870,2
9871,2
9872,2
9873,0
9874,7
9875,2
9876,0
9877,9
9878,0
9879,9
9880,0
9881,0
9882,0
9883,7
9884,0
9885,0
9886,6
9887,0
9888,0
9889,0
9890,2
9891,2
9892,0
9893,7
9894,0
9895,0
9896,6
9897,2
9898,7
9899,0
9900,7
9901,2
9902,6
9903,0
9904,2
9905,4
9906,0
9907,0
9908,0
9909,6
9910,4
9911,0
9912,9
9913,2
9914,0
9915,0
9916,2
9917,0
9918,7
9919,0
9920,2
9921,0
9922,2
9923,0
9924,0
9925,0
9926,4
9927,6
9928,6
9929,2
9930,0
9931,2
9932,2
9933,0
9934,7
9935,2
9936,0
9937,6
9938,2
9939,6
9940,0
9941,0
9942,2
9943,0
9944,7
9945,2
9946,0
9947,0
9948,2
9949,6
9950,0
9951,0
9952,0
9953,7
9954,2
9955,0
9956,0
9957,2
9958,6
9959,7
9960,2
9961,7
9962,0
9963,4
9964,0
9965,2
9966,0
9967,2
9968,0
9969,0
9970,2
9971,7
9972,0
9973,0
9974,2
9975,7
9976,0
9977,0
9978,0
9979,0
9980,8
9981,7
9982,0
9983,0
9984,6
9985,0
9986,0
9987,7
9988,0
9989,0
9990,0
9991,2
9992,0
9993,0
9994,6
9995,0
9996,0
9997,0
9998,2
9999,2
10000,0
10001,5
10002,0
10003,0
10004,0
10005,0
10006,0
10007,7
10008,0
10009,0
10010,6
10011,2
10012,0
10013,7
10014,6
10015,2
10016,0
10017,2
10018,0
10019,0
10020,0
10021,0
10022,0
10023,0
10024,0
10025,0
10026,4
10027,0
10028,0
10029,0
10030,2
10031,0
10032,2
10033,0
10034,6
10035,0
10036,0
10037,0
10038,2
10039,2
10040,6
10041,0
10042,0
10043,7
10044,7
10045,2
10046,0
10047,2
10048,0
10049,0
10050,0
10051,2
10052,6
10053,2
10054,2
10055,0
10056,2
10057,7
10058,2
10059,0
10060,2
10061,0
10062,0
10063,0
10064,0
10065,0
10066,2
10067,8
10068,0
10069,0
10070,2
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,7
10078,0
10079,0
10080,6
10081,2
10082,0
10083,8
10084,0
10085,7
10086,0
10087,0
10088,2
10089,0
10090,2
10091,0
10092,0
10093,0
10094,0
10095,0
10096,6
10097,0
10098,0
10099,0
10100,2
10101,6
10102,2
10103,0
10104,4
10105,2
10106,2
10107,5
10108,0
10109,0
10110,0
10111,2
10112,7
10113,0
10114,0
10115,6
10116,2
10117,2
10118,7
10119,0
10120,2
10121,0
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,2
10130,2
10131,0
10132,2
10133,0
10134,0
10135,0
10136,0
10137,2
10138,0
10139,0
10140,2
10141,2
10142,2
10143,0
10144,0
10145,0
10146,2
10147,0
10148,2
10149,2
10150,2
10151,2
10152,0
10153,0
10154,6
10155,2
10156,0
10157,2
10158,2
10159,7
10160,2
10161,0
10162,4
10163,6
10164,0
10165,0
10166,0
10167,7
10168,0
10169,0
10170,7
10171,0
10172,0
10173,2
10174,0
10175,6
10176,0
10177,2
10178,0
10179,7
10180,7
10181,0
10182,0
10183,2
10184,0
10185,2
10186,0
10187,0
10188,2
10189,0
10190,2
10191,0
10192,0
10193,0
10194,0
10195,2
10196,0
10197,2
10198,0
10199,0
10200,2
10201,2
10202,0
10203,6
10204,7
10205,0
10206,0
10207,0
10208,0
10209,2
10210,7
10211,2
10212,0
10213,7
10214,0
10215,2
10216,2
10217,0
10218,2
10219,0
10220,0
10221,0
10222,2
10223,2
10224,2
10225,0
10226,2
10227,7
10228,0
10229,2
10230,7
10231,2
10232,0
10233,2
10234,0
10235,6
10236,0
10237,0
10238,0
10239,2
10240,0
10241,2
10242,2
10243,0
10244,0
10245,2
10246,2
10247,6
10248,0
10249,0
10250,6
10251,6
10252,0
10253,0
10254,0
10255,0
10256,0
10257,0
10258,0
10259,2
10260,0
10261,0
10262,2
10263,0
10264,0
10265,6
10266,2
10267,2
10268,0
10269,0
10270,0
10271,6
10272,0
10273,0
10274,0
10275,0
10276,0
10277,2
10278,7
10279,2
10280,6
10281,2
10282,0
10283,0
10284,0
10285,0
10286,0
10287,2
10288,0
10289,6
10290,7
10291,2
10292,2
10293,8
10294,6
10295,2
10296,0
10297,0
10298,2
10299,0
10300,0
10301,2
10302,2
10303,0
10304,6
10305,0
10306,2
10307,0
10308,0
10309,0
10310,7
10311,0
10312,0
10313,7
10314,0
10315,0
10316,0
10317,0
10318,0
10319,7
10320,0
10321,0
10322,0
10323,2
10324,6
10325,2
10326,2
10327,0
10328,2
10329,0
10330,6
10331,0
10332,0
10333,0
10334,0
10335,6
10336,0
10337,0
10338,2
10339,0
10340,4
10341,0
10342,0
10343,0
10344,0
10345,0
10346,0
10347,2
10348,2
10349,2
10350,2
10351,0
10352,6
10353,0
10354,7
10355,0
10356,6
10357,0
10358,2
10359,0
10360,0
10361,0
10362,2
10363,7
10364,0
10365,7
10366,0
10367,6
10368,2
10369,2
10370,0
10371,0
10372,2
10373,0
10374,6
10375,2
10376,0
10377,2
10378,0
10379,7
10380,0
10381,6
10382,2
10383,0
10384,2
10385,2
10386,7
10387,0
10388,6
10389,0
10390,0
10391,0
10392,2
10393,2
10394,0
10395,0
10396,2
10397,0
10398,0
10399,0
10400,6
10401,0
10402,0
10403,0
10404,0
10405,0
10406,0
10407,2
10408,0
10409,2
10410,8
10411,0
10412,0
10413,0
10414,7
10415,4
10416,0
10417,0
10418,0
10419,2
10420,0
10421,0
10422,0
10423,0
10424,0
10425,0
10426,0
10427,7
10428,0
10429,0
10430,2
10431,2
10432,2
10433,2
10434,2
10435,2
10436,0
10437,2
10438,2
10439,0
10440,2
10441,7
10442,0
10443,0
10444,2
10445,0
10446,0
10447,2
10448,0
10449,0
10450,2
10451,0
10452,2
10453,7
10454,0
10455,2
10456,6
10457,2
10458,2
10459,0
10460,2
10461,0
10462,0
10463,2
10464,0
10465,0
10466,0
10467,2
10468,7
10469,0
10470,0
10471,0
10472,0
10473,0
10474,2
10475,7
10476,2
10477,2
10478,4
10479,2
10480,2
10481,0
10482,2
10483,0
10484,2
10485,0
10486,7
10487,0
10488,4
10489,6
10490,0
10491,0
10492,0
10493,0
10494,0
10495,2
10496,8
10497,0
10498,2
10499,2
10500,2
10501,2
10502,2
10503,7
10504,0
10505,0
10506,7
10507,6
10508,2
10509,0
10510,7
10511,2
10512,2
10513,0
10514,9
10515,0
10516,6
10517,2
10518,2
10519,4
10520,2
10521,0
10522,0
10523,2
10524,2
10525,2
10526,2
10527,2
10528,0
10529,7
10530,2
10531,2
10532,2
10533,6
10534,2
10535,6
10536,0
10537,0
10538,9
10539,0
10540,0
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,0
10549,0
10550,2
10551,2
10552,2
10553,0
10554,2
10555,0
10556,0
10557,7
10558,2
10559,0
10560,0
10561,4
10562,2
10563,0
10564,0
10565,0
10566,0
10567,0
10568,2
10569,7
10570,6
10571,7
10572,0
10573,2
10574,2
10575,0
10576,7
10577,2
10578,0
10579,0
10580,2
10581,0
10582,0
10583,0
10584,0
10585,0
10586,8
10587,0
10588,0
10589,4
10590,0
10591,7
10592,0
10593,0
10594,0
10595,7
10596,0
10597,0
10598,0
10599,0
10600,2
10601,0
10602,6
10603,0
10604,0
10605,6
10606,0
10607,0
10608,4
10609,4
10610,0
10611,0
10612,0
10613,2
10614,0
10615,0
10616,2
10617,2
10618,0
10619,2
10620,2
10621,6
10622,2
10623,0
10624,0
10625,0
10626,0
10627,2
10628,2
10629,2
10630,0
10631,2
10632,2
10633,0
10634,7
10635,2
10636,0
10637,0
10638,7
10639,0
10640,7
10641,0
10642,0
10643,2
10644,0
10645,2
10646,0
10647,6
10648,0
10649,2
10650,0
10651,6
10652,2
10653,0
10654,7
10655,2
10656,6
10657,6
10658,2
10659,2
10660,2
10661,7
10662,6
10663,2
10664,0
10665,0
10666,6
10667,0
10668,0
10669,0
10670,0
10671,2
10672,0
10673,9
10674,9
10675,0
10676,2
10677,0
10678,0
10679,0
10680,0
10681,0
10682,6
10683,2
10684,0
10685,2
10686,2
10687,0
10688,2
10689,2
10690,0
10691,7
10692,2
10693,0
10694,2
10695,0
10696,6
10697,7
10698,6
10699,0
10700,0
10701,0
10702,0
10703,0
10704,7
10705,0
10706,0
10707,2
10708,2
10709,7
10710,4
10711,0
10712,0
10713,0
10714,2
10715,6
10716,0
10717,2
10718,6
10719,0
10720,2
10721,7
10722,4
10723,0
10724,0
10725,6
10726,0
10727,2
10728,2
10729,2
10730,0
10731,4
10732,2
10733,0
10734,2
10735,0
10736,2
10737,6
10738,2
10739,2
10740,0
10741,0
10742,0
10743,0
10744,0
10745,2
10746,2
10747,7
10748,0
10749,7
10750,2
10751,8
10752,2
10753,0
10754,0
10755,2
10756,6
10757,0
10758,0
10759,0
10760,0
10761,0
10762,0
10763,0
10764,2
10765,0
10766,0
10767,0
10768,0
10769,2
10770,2
10771,0
10772,4
10773,2
10774,6
10775,2
10776,0
10777,2
10778,2
10779,7
10780,0
10781,0
10782,2
10783,7
10784,0
10785,7
10786,2
10787,0
10788,0
10789,0
10790,0
10791,2
10792,0
10793,7
10794,2
10795,2
10796,0
10797,0
10798,2
10799,2
10800,0
10801,2
10802,0
10803,2
10804,2
10805,2
10806,7
10807,0
10808,0
10809,2
10810,2
10811,0
10812,2
10813,4
10814,2
10815,0
10816,0
10817,0
10818,2
10819,0
10820,7
10821,0
10822,0
10823,2
10824,6
10825,0
10826,8
10827,6
10828,0
10829,0
10830,2
10831,2
10832,0
10833,0
10834,0
10835,0
10836,0
10837,0
10838,0
10839,0
10840,0
10841,2
10842,0
10843,2
10844,2
10845,2
10846,0
10847,6
10848,0
10849,0
10850,9
10851,0
10852,2
10853,2
10854,2
10855,7
10856,2
10857,2
10858,7
10859,0
10860,2
10861,7
10862,7
10863,2
10864,4
10865,2
10866,7
10867,2
10868,0
10869,0
10870,0
10871,2
10872,0
10873,0
10874,2
10875,2
10876,2
10877,0
10878,2
10879,0
10880,7
10881,7
10882,2
10883,0
10884,6
10885,6
10886,0
10887,0
